e8:ba:41:56:8d:9e ,-62,3,1
fd:cc:03:3b:fb:50 ,-57,3,1
f3:45:89:ef:19:1e ,-60,3,1
c3:d7:59:ef:38:2e ,-75,3,1
,,,
f3:45:89:ef:19:1e ,-63,3,1
e8:ba:41:56:8d:9e ,-56,3,1
c3:d7:59:ef:38:2e ,-75,3,1
fd:cc:03:3b:fb:50 ,-57,3,1
,,,
c3:d7:59:ef:38:2e ,-76,3,1
f3:45:89:ef:19:1e ,-61,3,1
e8:ba:41:56:8d:9e ,-56,3,1
fd:cc:03:3b:fb:50 ,-53,3,1
,,,
c3:d7:59:ef:38:2e ,-70,3,1
f3:45:89:ef:19:1e ,-66,3,1
e8:ba:41:56:8d:9e ,-62,3,1
fd:cc:03:3b:fb:50 ,-53,3,1
,,,
c3:d7:59:ef:38:2e ,-66,3,1
e8:ba:41:56:8d:9e ,-61,3,1
f3:45:89:ef:19:1e ,-62,3,1
fd:cc:03:3b:fb:50 ,-56,3,1
,,,
c3:d7:59:ef:38:2e ,-72,3,1
e8:ba:41:56:8d:9e ,-56,3,1
f3:45:89:ef:19:1e ,-66,3,1
fd:cc:03:3b:fb:50 ,-55,3,1
,,,
c3:d7:59:ef:38:2e ,-73,3,1
e8:ba:41:56:8d:9e ,-56,3,1
fd:cc:03:3b:fb:50 ,-58,3,1
f3:45:89:ef:19:1e ,-66,3,1
,,,
e8:ba:41:56:8d:9e ,-56,3,1
fd:cc:03:3b:fb:50 ,-55,3,1
c3:d7:59:ef:38:2e ,-71,3,1
f3:45:89:ef:19:1e ,-61,3,1
,,,
e8:ba:41:56:8d:9e ,-66,3,1
c3:d7:59:ef:38:2e ,-65,3,1
fd:cc:03:3b:fb:50 ,-54,3,1
f3:45:89:ef:19:1e ,-61,3,1
,,,
e8:ba:41:56:8d:9e ,-66,3,1
fd:cc:03:3b:fb:50 ,-59,3,1
c3:d7:59:ef:38:2e ,-65,3,1
f3:45:89:ef:19:1e ,-60,3,1
,,,
fd:cc:03:3b:fb:50 ,-55,3,1
c3:d7:59:ef:38:2e ,-69,3,1
e8:ba:41:56:8d:9e ,-65,3,1
f3:45:89:ef:19:1e ,-60,3,1
,,,
e8:ba:41:56:8d:9e ,-56,3,1
fd:cc:03:3b:fb:50 ,-58,3,1
c3:d7:59:ef:38:2e ,-69,3,1
f3:45:89:ef:19:1e ,-61,3,1
,,,
e8:ba:41:56:8d:9e ,-66,3,1
fd:cc:03:3b:fb:50 ,-58,3,1
c3:d7:59:ef:38:2e ,-73,3,1
f3:45:89:ef:19:1e ,-61,3,1
,,,
fd:cc:03:3b:fb:50 ,-58,3,1
c3:d7:59:ef:38:2e ,-65,3,1
f3:45:89:ef:19:1e ,-67,3,1
e8:ba:41:56:8d:9e ,-66,3,1
,,,
c3:d7:59:ef:38:2e ,-71,3,1
fd:cc:03:3b:fb:50 ,-53,3,1
f3:45:89:ef:19:1e ,-72,3,1
e8:ba:41:56:8d:9e ,-62,3,1
,,,
fd:cc:03:3b:fb:50 ,-55,3,1
c3:d7:59:ef:38:2e ,-69,3,1
f3:45:89:ef:19:1e ,-60,3,1
e8:ba:41:56:8d:9e ,-62,3,1
,,,
fd:cc:03:3b:fb:50 ,-58,3,1
e8:ba:41:56:8d:9e ,-65,3,1
c3:d7:59:ef:38:2e ,-66,3,1
f3:45:89:ef:19:1e ,-60,3,1
,,,
fd:cc:03:3b:fb:50 ,-53,3,1
c3:d7:59:ef:38:2e ,-69,3,1
f3:45:89:ef:19:1e ,-67,3,1
e8:ba:41:56:8d:9e ,-65,3,1
,,,
fd:cc:03:3b:fb:50 ,-53,3,1
c3:d7:59:ef:38:2e ,-73,3,1
e8:ba:41:56:8d:9e ,-56,3,1
f3:45:89:ef:19:1e ,-66,3,1
,,,
fd:cc:03:3b:fb:50 ,-53,3,1
c3:d7:59:ef:38:2e ,-73,3,1
e8:ba:41:56:8d:9e ,-65,3,1
f3:45:89:ef:19:1e ,-61,3,1
,,,
e8:ba:41:56:8d:9e ,-66,3,1
fd:cc:03:3b:fb:50 ,-57,3,1
c3:d7:59:ef:38:2e ,-67,3,1
f3:45:89:ef:19:1e ,-61,3,1
,,,
e8:ba:41:56:8d:9e ,-66,3,1
fd:cc:03:3b:fb:50 ,-57,3,1
f3:45:89:ef:19:1e ,-59,3,1
c3:d7:59:ef:38:2e ,-75,3,1
,,,
c3:d7:59:ef:38:2e ,-69,3,1
f3:45:89:ef:19:1e ,-68,3,1
e8:ba:41:56:8d:9e ,-64,3,1
fd:cc:03:3b:fb:50 ,-56,3,1
