f3:45:89:ef:19:1e ,-69,3,10
fd:cc:03:3b:fb:50 ,-68,3,10
c3:d7:59:ef:38:2e ,-51,3,10
e8:ba:41:56:8d:9e ,-57,3,10
,,,
e8:ba:41:56:8d:9e ,-62,3,10
f3:45:89:ef:19:1e ,-53,3,10
fd:cc:03:3b:fb:50 ,-66,3,10
c3:d7:59:ef:38:2e ,-56,3,10
,,,
f3:45:89:ef:19:1e ,-78,3,10
e8:ba:41:56:8d:9e ,-59,3,10
c3:d7:59:ef:38:2e ,-54,3,10
fd:cc:03:3b:fb:50 ,-68,3,10
,,,
e8:ba:41:56:8d:9e ,-59,3,10
fd:cc:03:3b:fb:50 ,-74,3,10
f3:45:89:ef:19:1e ,-66,3,10
c3:d7:59:ef:38:2e ,-52,3,10
,,,
fd:cc:03:3b:fb:50 ,-69,3,10
f3:45:89:ef:19:1e ,-53,3,10
c3:d7:59:ef:38:2e ,-56,3,10
e8:ba:41:56:8d:9e ,-63,3,10
,,,
c3:d7:59:ef:38:2e ,-54,3,10
e8:ba:41:56:8d:9e ,-57,3,10
fd:cc:03:3b:fb:50 ,-68,3,10
f3:45:89:ef:19:1e ,-56,3,10
,,,
fd:cc:03:3b:fb:50 ,-70,3,10
e8:ba:41:56:8d:9e ,-58,3,10
f3:45:89:ef:19:1e ,-57,3,10
c3:d7:59:ef:38:2e ,-54,3,10
,,,
f3:45:89:ef:19:1e ,-57,3,10
fd:cc:03:3b:fb:50 ,-70,3,10
c3:d7:59:ef:38:2e ,-53,3,10
e8:ba:41:56:8d:9e ,-61,3,10
,,,
c3:d7:59:ef:38:2e ,-52,3,10
e8:ba:41:56:8d:9e ,-62,3,10
fd:cc:03:3b:fb:50 ,-68,3,10
f3:45:89:ef:19:1e ,-51,3,10
,,,
e8:ba:41:56:8d:9e ,-61,3,10
f3:45:89:ef:19:1e ,-51,3,10
fd:cc:03:3b:fb:50 ,-71,3,10
c3:d7:59:ef:38:2e ,-58,3,10
,,,
f3:45:89:ef:19:1e ,-57,3,10
fd:cc:03:3b:fb:50 ,-71,3,10
c3:d7:59:ef:38:2e ,-53,3,10
e8:ba:41:56:8d:9e ,-56,3,10
,,,
fd:cc:03:3b:fb:50 ,-71,3,10
e8:ba:41:56:8d:9e ,-70,3,10
f3:45:89:ef:19:1e ,-64,3,10
c3:d7:59:ef:38:2e ,-54,3,10
,,,
e8:ba:41:56:8d:9e ,-69,3,10
f3:45:89:ef:19:1e ,-61,3,10
c3:d7:59:ef:38:2e ,-56,3,10
fd:cc:03:3b:fb:50 ,-70,3,10
,,,
c3:d7:59:ef:38:2e ,-55,3,10
f3:45:89:ef:19:1e ,-63,3,10
fd:cc:03:3b:fb:50 ,-71,3,10
e8:ba:41:56:8d:9e ,-80,3,10
,,,
fd:cc:03:3b:fb:50 ,-69,3,10
e8:ba:41:56:8d:9e ,-59,3,10
c3:d7:59:ef:38:2e ,-53,3,10
f3:45:89:ef:19:1e ,-65,3,10
,,,
e8:ba:41:56:8d:9e ,-60,3,10
fd:cc:03:3b:fb:50 ,-73,3,10
c3:d7:59:ef:38:2e ,-54,3,10
f3:45:89:ef:19:1e ,-53,3,10
,,,
fd:cc:03:3b:fb:50 ,-76,3,10
c3:d7:59:ef:38:2e ,-61,3,10
f3:45:89:ef:19:1e ,-64,3,10
e8:ba:41:56:8d:9e ,-57,3,10
,,,
e8:ba:41:56:8d:9e ,-68,3,10
fd:cc:03:3b:fb:50 ,-78,3,10
c3:d7:59:ef:38:2e ,-61,3,10
f3:45:89:ef:19:1e ,-53,3,10
,,,
e8:ba:41:56:8d:9e ,-68,3,10
fd:cc:03:3b:fb:50 ,-76,3,10
c3:d7:59:ef:38:2e ,-61,3,10
f3:45:89:ef:19:1e ,-53,3,10
,,,
e8:ba:41:56:8d:9e ,-64,3,10
fd:cc:03:3b:fb:50 ,-76,3,10
c3:d7:59:ef:38:2e ,-60,3,10
f3:45:89:ef:19:1e ,-62,3,10
,,,
e8:ba:41:56:8d:9e ,-56,3,10
fd:cc:03:3b:fb:50 ,-70,3,10
c3:d7:59:ef:38:2e ,-55,3,10
f3:45:89:ef:19:1e ,-67,3,10
,,,
e8:ba:41:56:8d:9e ,-58,3,10
c3:d7:59:ef:38:2e ,-53,3,10
fd:cc:03:3b:fb:50 ,-75,3,10
f3:45:89:ef:19:1e ,-61,3,10
,,,
e8:ba:41:56:8d:9e ,-58,3,10
fd:cc:03:3b:fb:50 ,-74,3,10
c3:d7:59:ef:38:2e ,-53,3,10
f3:45:89:ef:19:1e ,-62,3,10
,,,
e8:ba:41:56:8d:9e ,-59,3,10
c3:d7:59:ef:38:2e ,-53,3,10
fd:cc:03:3b:fb:50 ,-75,3,10
f3:45:89:ef:19:1e ,-51,3,10
,,,
e8:ba:41:56:8d:9e ,-64,3,10
fd:cc:03:3b:fb:50 ,-74,3,10
f3:45:89:ef:19:1e ,-57,3,10
c3:d7:59:ef:38:2e ,-53,3,10
,,,
e8:ba:41:56:8d:9e ,-58,3,10
fd:cc:03:3b:fb:50 ,-77,3,10
c3:d7:59:ef:38:2e ,-53,3,10
f3:45:89:ef:19:1e ,-60,3,10
,,,
e8:ba:41:56:8d:9e ,-57,3,10
c3:d7:59:ef:38:2e ,-53,3,10
f3:45:89:ef:19:1e ,-51,3,10
fd:cc:03:3b:fb:50 ,-73,3,10
,,,
c3:d7:59:ef:38:2e ,-60,3,10
f3:45:89:ef:19:1e ,-62,3,10
fd:cc:03:3b:fb:50 ,-75,3,10
e8:ba:41:56:8d:9e ,-57,3,10
,,,
fd:cc:03:3b:fb:50 ,-74,3,10
e8:ba:41:56:8d:9e ,-57,3,10
c3:d7:59:ef:38:2e ,-55,3,10
f3:45:89:ef:19:1e ,-64,3,10
,,,
e8:ba:41:56:8d:9e ,-57,3,10
fd:cc:03:3b:fb:50 ,-75,3,10
c3:d7:59:ef:38:2e ,-60,3,10
f3:45:89:ef:19:1e ,-63,3,10
,,,
e8:ba:41:56:8d:9e ,-57,3,10
fd:cc:03:3b:fb:50 ,-72,3,10
c3:d7:59:ef:38:2e ,-53,3,10
f3:45:89:ef:19:1e ,-52,3,10
,,,
e8:ba:41:56:8d:9e ,-66,3,10
fd:cc:03:3b:fb:50 ,-73,3,10
f3:45:89:ef:19:1e ,-52,3,10
c3:d7:59:ef:38:2e ,-53,3,10
,,,
e8:ba:41:56:8d:9e ,-64,3,10
fd:cc:03:3b:fb:50 ,-73,3,10
c3:d7:59:ef:38:2e ,-60,3,10
f3:45:89:ef:19:1e ,-53,3,10
,,,
e8:ba:41:56:8d:9e ,-64,3,10
c3:d7:59:ef:38:2e ,-58,3,10
fd:cc:03:3b:fb:50 ,-66,3,10
f3:45:89:ef:19:1e ,-61,3,10
,,,
fd:cc:03:3b:fb:50 ,-71,3,10
e8:ba:41:56:8d:9e ,-57,3,10
f3:45:89:ef:19:1e ,-54,3,10
c3:d7:59:ef:38:2e ,-56,3,10
,,,
e8:ba:41:56:8d:9e ,-56,3,10
fd:cc:03:3b:fb:50 ,-81,3,10
c3:d7:59:ef:38:2e ,-61,3,10
f3:45:89:ef:19:1e ,-75,3,10
,,,
e8:ba:41:56:8d:9e ,-61,3,10
c3:d7:59:ef:38:2e ,-53,3,10
f3:45:89:ef:19:1e ,-53,3,10
fd:cc:03:3b:fb:50 ,-80,3,10
,,,
c3:d7:59:ef:38:2e ,-62,3,10
fd:cc:03:3b:fb:50 ,-74,3,10
f3:45:89:ef:19:1e ,-53,3,10
