e8:ba:41:56:8d:9e ,-65,3,11
c3:d7:59:ef:38:2e ,-51,3,11
f3:45:89:ef:19:1e ,-59,3,11
fd:cc:03:3b:fb:50 ,-72,3,11
,,,
f3:45:89:ef:19:1e ,-65,3,11
fd:cc:03:3b:fb:50 ,-74,3,11
c3:d7:59:ef:38:2e ,-50,3,11
e8:ba:41:56:8d:9e ,-74,3,11
,,,
fd:cc:03:3b:fb:50 ,-67,3,11
c3:d7:59:ef:38:2e ,-47,3,11
e8:ba:41:56:8d:9e ,-65,3,11
f3:45:89:ef:19:1e ,-68,3,11
,,,
e8:ba:41:56:8d:9e ,-71,3,11
c3:d7:59:ef:38:2e ,-47,3,11
fd:cc:03:3b:fb:50 ,-69,3,11
f3:45:89:ef:19:1e ,-67,3,11
,,,
e8:ba:41:56:8d:9e ,-63,3,11
c3:d7:59:ef:38:2e ,-49,3,11
fd:cc:03:3b:fb:50 ,-75,3,11
f3:45:89:ef:19:1e ,-63,3,11
,,,
e8:ba:41:56:8d:9e ,-82,3,11
c3:d7:59:ef:38:2e ,-49,3,11
fd:cc:03:3b:fb:50 ,-68,3,11
f3:45:89:ef:19:1e ,-61,3,11
,,,
e8:ba:41:56:8d:9e ,-76,3,11
c3:d7:59:ef:38:2e ,-45,3,11
fd:cc:03:3b:fb:50 ,-73,3,11
f3:45:89:ef:19:1e ,-69,3,11
,,,
e8:ba:41:56:8d:9e ,-65,3,11
c3:d7:59:ef:38:2e ,-54,3,11
fd:cc:03:3b:fb:50 ,-65,3,11
f3:45:89:ef:19:1e ,-73,3,11
,,,
e8:ba:41:56:8d:9e ,-66,3,11
c3:d7:59:ef:38:2e ,-55,3,11
fd:cc:03:3b:fb:50 ,-66,3,11
f3:45:89:ef:19:1e ,-73,3,11
,,,
e8:ba:41:56:8d:9e ,-69,3,11
c3:d7:59:ef:38:2e ,-54,3,11
fd:cc:03:3b:fb:50 ,-84,3,11
f3:45:89:ef:19:1e ,-62,3,11
,,,
e8:ba:41:56:8d:9e ,-72,3,11
c3:d7:59:ef:38:2e ,-48,3,11
f3:45:89:ef:19:1e ,-63,3,11
fd:cc:03:3b:fb:50 ,-64,3,11
