c3:d7:59:ef:38:2e ,-73,4,4
fd:cc:03:3b:fb:50 ,-59,4,4
f3:45:89:ef:19:1e ,-62,4,4
e8:ba:41:56:8d:9e ,-47,4,4
,,,
f3:45:89:ef:19:1e ,-62,4,4
fd:cc:03:3b:fb:50 ,-57,4,4
e8:ba:41:56:8d:9e ,-50,4,4
c3:d7:59:ef:38:2e ,-64,4,4
,,,
f3:45:89:ef:19:1e ,-63,4,4
e8:ba:41:56:8d:9e ,-48,4,4
c3:d7:59:ef:38:2e ,-69,4,4
fd:cc:03:3b:fb:50 ,-65,4,4
,,,
c3:d7:59:ef:38:2e ,-69,4,4
fd:cc:03:3b:fb:50 ,-55,4,4
e8:ba:41:56:8d:9e ,-47,4,4
f3:45:89:ef:19:1e ,-69,4,4
,,,
fd:cc:03:3b:fb:50 ,-55,4,4
f3:45:89:ef:19:1e ,-59,4,4
e8:ba:41:56:8d:9e ,-47,4,4
c3:d7:59:ef:38:2e ,-72,4,4
,,,
f3:45:89:ef:19:1e ,-66,4,4
e8:ba:41:56:8d:9e ,-48,4,4
c3:d7:59:ef:38:2e ,-72,4,4
fd:cc:03:3b:fb:50 ,-77,4,4
,,,
e8:ba:41:56:8d:9e ,-47,4,4
c3:d7:59:ef:38:2e ,-64,4,4
fd:cc:03:3b:fb:50 ,-70,4,4
f3:45:89:ef:19:1e ,-63,4,4
,,,
c3:d7:59:ef:38:2e ,-75,4,4
fd:cc:03:3b:fb:50 ,-56,4,4
f3:45:89:ef:19:1e ,-67,4,4
e8:ba:41:56:8d:9e ,-48,4,4
,,,
fd:cc:03:3b:fb:50 ,-59,4,4
f3:45:89:ef:19:1e ,-64,4,4
e8:ba:41:56:8d:9e ,-48,4,4
c3:d7:59:ef:38:2e ,-64,4,4
,,,
f3:45:89:ef:19:1e ,-58,4,4
e8:ba:41:56:8d:9e ,-49,4,4
c3:d7:59:ef:38:2e ,-66,4,4
fd:cc:03:3b:fb:50 ,-61,4,4
,,,
e8:ba:41:56:8d:9e ,-49,4,4
c3:d7:59:ef:38:2e ,-65,4,4
fd:cc:03:3b:fb:50 ,-56,4,4
f3:45:89:ef:19:1e ,-68,4,4
,,,
fd:cc:03:3b:fb:50 ,-58,4,4
f3:45:89:ef:19:1e ,-69,4,4
e8:ba:41:56:8d:9e ,-50,4,4
c3:d7:59:ef:38:2e ,-63,4,4
,,,
e8:ba:41:56:8d:9e ,-50,4,4
f3:45:89:ef:19:1e ,-62,4,4
c3:d7:59:ef:38:2e ,-62,4,4
fd:cc:03:3b:fb:50 ,-63,4,4
,,,
e8:ba:41:56:8d:9e ,-49,4,4
c3:d7:59:ef:38:2e ,-62,4,4
fd:cc:03:3b:fb:50 ,-59,4,4
f3:45:89:ef:19:1e ,-66,4,4
,,,
fd:cc:03:3b:fb:50 ,-60,4,4
f3:45:89:ef:19:1e ,-70,4,4
e8:ba:41:56:8d:9e ,-48,4,4
c3:d7:59:ef:38:2e ,-67,4,4
,,,
f3:45:89:ef:19:1e ,-64,4,4
fd:cc:03:3b:fb:50 ,-62,4,4
e8:ba:41:56:8d:9e ,-49,4,4
c3:d7:59:ef:38:2e ,-58,4,4
,,,
f3:45:89:ef:19:1e ,-55,4,4
e8:ba:41:56:8d:9e ,-47,4,4
c3:d7:59:ef:38:2e ,-67,4,4
fd:cc:03:3b:fb:50 ,-60,4,4
,,,
e8:ba:41:56:8d:9e ,-50,4,4
c3:d7:59:ef:38:2e ,-60,4,4
fd:cc:03:3b:fb:50 ,-61,4,4
f3:45:89:ef:19:1e ,-56,4,4
,,,
fd:cc:03:3b:fb:50 ,-66,4,4
f3:45:89:ef:19:1e ,-56,4,4
e8:ba:41:56:8d:9e ,-48,4,4
c3:d7:59:ef:38:2e ,-60,4,4
,,,
f3:45:89:ef:19:1e ,-57,4,4
e8:ba:41:56:8d:9e ,-50,4,4
c3:d7:59:ef:38:2e ,-71,4,4
fd:cc:03:3b:fb:50 ,-58,4,4
,,,
fd:cc:03:3b:fb:50 ,-58,4,4
f3:45:89:ef:19:1e ,-55,4,4
e8:ba:41:56:8d:9e ,-49,4,4
c3:d7:59:ef:38:2e ,-60,4,4
