fd:cc:03:3b:fb:50 ,-71,2,11
c3:d7:59:ef:38:2e ,-61,2,11
e8:ba:41:56:8d:9e ,-64,2,11
f3:45:89:ef:19:1e ,-61,2,11
,,,
f3:45:89:ef:19:1e ,-58,2,11
fd:cc:03:3b:fb:50 ,-74,2,11
c3:d7:59:ef:38:2e ,-58,2,11
e8:ba:41:56:8d:9e ,-62,2,11
,,,
f3:45:89:ef:19:1e ,-57,2,11
fd:cc:03:3b:fb:50 ,-73,2,11
e8:ba:41:56:8d:9e ,-63,2,11
c3:d7:59:ef:38:2e ,-53,2,11
,,,
e8:ba:41:56:8d:9e ,-67,2,11
f3:45:89:ef:19:1e ,-58,2,11
c3:d7:59:ef:38:2e ,-61,2,11
fd:cc:03:3b:fb:50 ,-73,2,11
,,,
f3:45:89:ef:19:1e ,-59,2,11
fd:cc:03:3b:fb:50 ,-73,2,11
c3:d7:59:ef:38:2e ,-56,2,11
e8:ba:41:56:8d:9e ,-62,2,11
,,,
f3:45:89:ef:19:1e ,-59,2,11
fd:cc:03:3b:fb:50 ,-73,2,11
e8:ba:41:56:8d:9e ,-61,2,11
c3:d7:59:ef:38:2e ,-53,2,11
,,,
f3:45:89:ef:19:1e ,-58,2,11
c3:d7:59:ef:38:2e ,-58,2,11
e8:ba:41:56:8d:9e ,-61,2,11
fd:cc:03:3b:fb:50 ,-74,2,11
,,,
f3:45:89:ef:19:1e ,-58,2,11
fd:cc:03:3b:fb:50 ,-73,2,11
c3:d7:59:ef:38:2e ,-69,2,11
e8:ba:41:56:8d:9e ,-60,2,11
,,,
f3:45:89:ef:19:1e ,-60,2,11
e8:ba:41:56:8d:9e ,-57,2,11
fd:cc:03:3b:fb:50 ,-71,2,11
c3:d7:59:ef:38:2e ,-55,2,11
,,,
e8:ba:41:56:8d:9e ,-62,2,11
c3:d7:59:ef:38:2e ,-60,2,11
f3:45:89:ef:19:1e ,-61,2,11
fd:cc:03:3b:fb:50 ,-67,2,11
,,,
f3:45:89:ef:19:1e ,-59,2,11
fd:cc:03:3b:fb:50 ,-71,2,11
e8:ba:41:56:8d:9e ,-69,2,11
c3:d7:59:ef:38:2e ,-51,2,11
,,,
e8:ba:41:56:8d:9e ,-60,2,11
fd:cc:03:3b:fb:50 ,-71,2,11
f3:45:89:ef:19:1e ,-57,2,11
c3:d7:59:ef:38:2e ,-53,2,11
,,,
e8:ba:41:56:8d:9e ,-61,2,11
f3:45:89:ef:19:1e ,-57,2,11
fd:cc:03:3b:fb:50 ,-80,2,11
c3:d7:59:ef:38:2e ,-56,2,11
,,,
e8:ba:41:56:8d:9e ,-66,2,11
f3:45:89:ef:19:1e ,-57,2,11
fd:cc:03:3b:fb:50 ,-75,2,11
c3:d7:59:ef:38:2e ,-58,2,11
,,,
e8:ba:41:56:8d:9e ,-68,2,11
fd:cc:03:3b:fb:50 ,-75,2,11
c3:d7:59:ef:38:2e ,-53,2,11
f3:45:89:ef:19:1e ,-60,2,11
,,,
fd:cc:03:3b:fb:50 ,-76,2,11
c3:d7:59:ef:38:2e ,-54,2,11
e8:ba:41:56:8d:9e ,-65,2,11
f3:45:89:ef:19:1e ,-58,2,11
,,,
e8:ba:41:56:8d:9e ,-64,2,11
f3:45:89:ef:19:1e ,-64,2,11
c3:d7:59:ef:38:2e ,-59,2,11
fd:cc:03:3b:fb:50 ,-75,2,11
,,,
e8:ba:41:56:8d:9e ,-60,2,11
f3:45:89:ef:19:1e ,-58,2,11
fd:cc:03:3b:fb:50 ,-71,2,11
c3:d7:59:ef:38:2e ,-58,2,11
,,,
fd:cc:03:3b:fb:50 ,-66,2,11
c3:d7:59:ef:38:2e ,-57,2,11
e8:ba:41:56:8d:9e ,-57,2,11
f3:45:89:ef:19:1e ,-67,2,11
,,,
c3:d7:59:ef:38:2e ,-58,2,11
e8:ba:41:56:8d:9e ,-57,2,11
f3:45:89:ef:19:1e ,-67,2,11
fd:cc:03:3b:fb:50 ,-83,2,11
,,,
f3:45:89:ef:19:1e ,-65,2,11
fd:cc:03:3b:fb:50 ,-78,2,11
c3:d7:59:ef:38:2e ,-51,2,11
e8:ba:41:56:8d:9e ,-62,2,11
,,,
fd:cc:03:3b:fb:50 ,-79,2,11
c3:d7:59:ef:38:2e ,-54,2,11
e8:ba:41:56:8d:9e ,-61,2,11
f3:45:89:ef:19:1e ,-61,2,11
